"","ID","Reason for absence","Month of absence","Day of the week","Seasons","Transportation expense","Distance from Residence to Work","Service time","Age","Work load Average/day","Hit target","Disciplinary failure","Education","Son","Social drinker","Social smoker","Pet","Weight","Height","predictions_DT_future"
"650",3,"27","3","4","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.118534106133861,0.923076923076923,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"651",3,"27","3","5","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.118534106133861,0.923076923076923,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"395",3,"28","3","2","2",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.280115920079222,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"399",3,"28","3","2","2",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.280115920079222,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"409",3,"28","3","6","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.280115920079222,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"173",7,"14","3","2","2",0.596296296296296,0,0.464285714285714,0.387096774193548,1,0.615384615384615,"0","1","2","1","1","0",0.230769230769231,0.151515151515152,0.543269230769231
"181",7,"14","3","5","3",0.596296296296296,0,0.464285714285714,0.387096774193548,1,0.615384615384615,"0","1","2","1","1","0",0.230769230769231,0.151515151515152,0.543269230769231
"623",9,"12","3","3","2",0.407407407407407,0.191489361702128,0.535714285714286,1,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.173076923076923,0.272727272727273,0.364375
"621",9,"25","3","3","2",0.407407407407407,0.191489361702128,0.535714285714286,1,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.173076923076923,0.272727272727273,0.168188202247191
"641",9,"25","3","4","2",0.407407407407407,0.191489361702128,0.535714285714286,1,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.173076923076923,0.272727272727273,0.168188202247191
"630",10,"19","3","2","2",0.9,1,0.0714285714285714,0.032258064516129,0.118534106133861,0.923076923076923,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"400",10,"22","3","4","2",0.9,1,0.0714285714285714,0.032258064516129,0.280115920079222,0.846153846153846,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"169",11,"6","3","5","2",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,1,0.615384615384615,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"653",11,"19","3","2","3",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.118534106133861,0.923076923076923,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"410",11,"22","3","6","3",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.280115920079222,0.846153846153846,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"640",11,"23","3","4","2",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.118534106133861,0.923076923076923,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.168188202247191
"401",13,"0","3","4","2",0.92962962962963,0.25531914893617,0.392857142857143,0.129032258064516,0.280115920079222,0.846153846153846,"1","1","3","1","0","0",0.269230769230769,0.181818181818182,0.0368589743589744
"654",13,"22","3","4","3",0.92962962962963,0.25531914893617,0.392857142857143,0.129032258064516,0.118534106133861,0.923076923076923,"0","1","3","1","0","0",0.269230769230769,0.181818181818182,0.484375
"166",14,"1","3","2","2",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,1,0.615384615384615,"0","1","2","1","0","0",0.75,1,0.484375
"168",14,"13","3","3","2",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,1,0.615384615384615,"0","1","2","1","0","0",0.75,1,0.364375
"649",14,"13","3","4","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.118534106133861,0.923076923076923,"0","1","2","1","0","0",0.75,1,0.364375
"160",15,"22","3","4","2",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,1,0.615384615384615,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.484375
"648",16,"23","3","4","3",0,0.212765957446809,0.821428571428571,0.612903225806452,0.118534106133861,0.923076923076923,"0","1","2","1","1","0",0.365384615384615,0.363636363636364,0.168188202247191
"170",17,"8","3","5","2",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,1,0.615384615384615,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.364375
"165",17,"11","3","2","2",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,1,0.615384615384615,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.364375
"159",17,"17","3","3","2",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,1,0.615384615384615,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.484375
"397",17,"22","3","3","2",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.280115920079222,0.846153846153846,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.484375
"156",19,"28","3","3","2",0.640740740740741,0.957446808510638,0.392857142857143,0.161290322580645,1,0.615384615384615,"0","1","0","1","0","0",0.173076923076923,0.181818181818182,0.168188202247191
"161",20,"13","3","4","2",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,1,0.615384615384615,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.543269230769231
"164",20,"13","3","6","2",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,1,0.615384615384615,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.543269230769231
"157",20,"19","3","3","2",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,1,0.615384615384615,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"411",20,"19","3","2","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.280115920079222,0.846153846153846,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"167",20,"26","3","2","2",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,1,0.615384615384615,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"171",20,"28","3","6","2",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,1,0.615384615384615,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"394",20,"28","3","6","2",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.280115920079222,0.846153846153846,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"162",22,"13","3","5","2",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,1,0.615384615384615,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"177",22,"13","3","2","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,1,0.615384615384615,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"652",22,"13","3","2","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.118534106133861,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.364375
"645",22,"23","3","6","2",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.118534106133861,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"628",22,"27","3","6","2",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.118534106133861,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"634",22,"27","3","6","2",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.118534106133861,0.923076923076923,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"398",23,"22","3","3","2",0.962962962962963,0.936170212765957,0.357142857142857,0.290322580645161,0.280115920079222,0.846153846153846,"0","1","2","0","1","4",0.173076923076923,0.333333333333333,0.484375
"407",24,"0","3","5","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.280115920079222,0.846153846153846,"1","1","0","1","0","0",0.211538461538462,0.212121212121212,0.0368589743589744
"392",24,"19","3","4","2",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.280115920079222,0.846153846153846,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.484375
"393",24,"28","3","6","2",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.280115920079222,0.846153846153846,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.168188202247191
"412",24,"28","3","3","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.280115920079222,0.846153846153846,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.168188202247191
"629",25,"25","3","2","2",0.433333333333333,0.234042553191489,0.25,0.161290322580645,0.118534106133861,0.923076923076923,"0","3","0","0","0","0",0.365384615384615,0.454545454545455,0.168188202247191
"638",28,"7","3","2","2",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.118534106133861,0.923076923076923,"0","1","1","0","0","2",0.25,0.181818181818182,0.275390625
"176",28,"11","3","2","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.481617647058824
"178",28,"11","3","3","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.481617647058824
"179",28,"11","3","4","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.481617647058824
"172",28,"23","3","6","2",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"175",28,"23","3","4","2",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"627",28,"25","3","5","2",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.118534106133861,0.923076923076923,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"625",28,"27","3","5","2",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.118534106133861,0.923076923076923,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"182",28,"28","3","6","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"184",28,"28","3","2","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,1,0.615384615384615,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"158",30,"19","3","3","2",0.144444444444444,0.468085106382979,0.178571428571429,0.0645161290322581,1,0.615384615384615,"0","1","0","1","1","0",0.365384615384615,0.666666666666667,0.275390625
"636",33,"13","3","2","2",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.275390625
"163",33,"14","3","6","2",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,1,0.615384615384615,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.275390625
"183",33,"14","3","6","3",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,1,0.615384615384615,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.275390625
"620",33,"23","3","2","2",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.168188202247191
"643",33,"23","3","5","2",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.168188202247191
"622",33,"25","3","3","2",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.118534106133861,0.923076923076923,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.168188202247191
"391",34,"18","3","3","2",0,0.106382978723404,0.321428571428571,0.32258064516129,0.280115920079222,0.846153846153846,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"408",36,"0","3","5","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.280115920079222,0.846153846153846,"1","1","1","1","0","0",0.807692307692308,0.454545454545455,0.0368589743589744
"405",36,"13","3","4","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.280115920079222,0.846153846153846,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"404",36,"14","3","3","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.280115920079222,0.846153846153846,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"403",36,"23","3","6","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.280115920079222,0.846153846153846,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"203",1,"7","4","6","3",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.877664996796179,0.692307692307692,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.364375
"666",1,"22","4","6","3",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.293957884312926,0.307692307692308,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.484375
"204",2,"0","4","2","3",0.433333333333333,0.51063829787234,0.392857142857143,0.67741935483871,0.877664996796179,0.692307692307692,"1","1","1","0","1","5",0.615384615384615,0,0.0368589743589744
"192",3,"13","4","4","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.877664996796179,0.692307692307692,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"413",3,"28","4","4","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.243869051086387,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"419",3,"28","4","4","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.243869051086387,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"424",3,"28","4","2","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.243869051086387,0.846153846153846,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"659",6,"13","4","5","3",0.262962962962963,0.51063829787234,0.428571428571429,0.193548387096774,0.293957884312926,0.307692307692308,"0","1","2","0","0","2",0.25,0.121212121212121,0.543269230769231
"657",10,"19","4","3","3",0.9,1,0.0714285714285714,0.032258064516129,0.293957884312926,0.307692307692308,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"664",10,"23","4","3","3",0.9,1,0.0714285714285714,0.032258064516129,0.293957884312926,0.307692307692308,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.325
"202",11,"13","4","5","3",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.877664996796179,0.692307692307692,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.364375
"199",11,"19","4","3","3",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.877664996796179,0.692307692307692,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.484375
"661",13,"7","4","2","3",0.92962962962963,0.25531914893617,0.392857142857143,0.129032258064516,0.293957884312926,0.307692307692308,"0","1","3","1","0","0",0.269230769230769,0.181818181818182,0.364375
"416",13,"22","4","2","3",0.92962962962963,0.25531914893617,0.392857142857143,0.129032258064516,0.243869051086387,0.846153846153846,"0","1","3","1","0","0",0.269230769230769,0.181818181818182,0.484375
"200",14,"12","4","4","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.877664996796179,0.692307692307692,"0","1","2","1","0","0",0.75,1,0.364375
"189",14,"23","4","5","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.877664996796179,0.692307692307692,"0","1","2","1","0","0",0.75,1,0.168188202247191
"187",14,"28","4","3","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.877664996796179,0.692307692307692,"0","1","2","1","0","0",0.75,1,0.168188202247191
"671",14,"28","4","3","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.293957884312926,0.307692307692308,"0","1","2","1","0","0",0.75,1,0.168188202247191
"194",15,"23","4","6","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.877664996796179,0.692307692307692,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"185",15,"28","4","4","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.877664996796179,0.692307692307692,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"196",15,"28","4","6","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.877664996796179,0.692307692307692,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"662",17,"16","4","3","3",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.293957884312926,0.307692307692308,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.168188202247191
"418",18,"23","4","4","3",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.243869051086387,0.846153846153846,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.325
"415",18,"26","4","6","3",0.785185185185185,0.234042553191489,0.107142857142857,0.032258064516129,0.243869051086387,0.846153846153846,"0","2","0","0","0","0",0.538461538461538,0.575757575757576,0.484375
"198",20,"19","4","6","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.877664996796179,0.692307692307692,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.484375
"191",20,"28","4","6","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.877664996796179,0.692307692307692,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"414",20,"28","4","6","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.243869051086387,0.846153846153846,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"423",20,"28","4","6","3",0.525925925925926,0.957446808510638,0.357142857142857,0.290322580645161,0.243869051086387,0.846153846153846,"0","1","4","1","0","0",0.173076923076923,0.151515151515152,0.168188202247191
"660",22,"27","4","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.293957884312926,0.307692307692308,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"667",22,"27","4","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.293957884312926,0.307692307692308,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"670",22,"27","4","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.293957884312926,0.307692307692308,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"674",22,"27","4","6","3",0.225925925925926,0.446808510638298,0.285714285714286,0.0967741935483871,0.293957884312926,0.307692307692308,"0","3","0","0","0","0",0,0.242424242424242,0.168188202247191
"201",23,"19","4","4","3",0.962962962962963,0.936170212765957,0.357142857142857,0.290322580645161,0.877664996796179,0.692307692307692,"0","1","2","0","1","4",0.173076923076923,0.333333333333333,0.484375
"188",24,"13","4","4","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.877664996796179,0.692307692307692,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.364375
"195",24,"14","4","6","3",0.474074074074074,0.425531914893617,0.535714285714286,0.451612903225806,0.877664996796179,0.692307692307692,"0","1","0","1","0","0",0.211538461538462,0.212121212121212,0.364375
"669",25,"16","4","3","3",0.433333333333333,0.234042553191489,0.25,0.161290322580645,0.293957884312926,0.307692307692308,"0","3","0","0","0","0",0.365384615384615,0.454545454545455,0.168188202247191
"422",26,"28","4","6","3",0.674074074074074,0.446808510638298,0.428571428571429,0.516129032258065,0.243869051086387,0.846153846153846,"0","1","2","1","1","1",0.403846153846154,0.363636363636364,0.325
"655",28,"13","4","2","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.293957884312926,0.307692307692308,"0","1","1","0","0","2",0.25,0.181818181818182,0.275390625
"668",28,"19","4","2","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.293957884312926,0.307692307692308,"0","1","1","0","0","2",0.25,0.181818181818182,0.275390625
"672",28,"19","4","5","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.293957884312926,0.307692307692308,"0","1","1","0","0","2",0.25,0.181818181818182,0.275390625
"186",28,"23","4","4","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.877664996796179,0.692307692307692,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"190",28,"28","4","6","3",0.396296296296296,0.446808510638298,0.285714285714286,0.032258064516129,0.877664996796179,0.692307692307692,"0","1","1","0","0","2",0.25,0.181818181818182,0.168188202247191
"658",33,"19","4","4","3",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.293957884312926,0.307692307692308,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.275390625
"417",33,"26","4","2","3",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.243869051086387,0.846153846153846,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.275390625
"197",33,"28","4","6","3",0.481481481481481,0.425531914893617,0.464285714285714,0.645161290322581,0.877664996796179,0.692307692307692,"0","1","2","0","0","1",0.576923076923077,0.0606060606060606,0.168188202247191
"656",34,"10","4","2","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.293957884312926,0.307692307692308,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"665",34,"10","4","4","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.293957884312926,0.307692307692308,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.275390625
"425",34,"11","4","4","3",0,0.106382978723404,0.321428571428571,0.32258064516129,0.243869051086387,0.846153846153846,"0","1","0","0","0","0",0.519230769230769,0.272727272727273,0.481617647058824
"421",36,"13","4","4","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.243869051086387,0.846153846153846,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"673",36,"14","4","5","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.293957884312926,0.307692307692308,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.275390625
"193",36,"23","4","5","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.877664996796179,0.692307692307692,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"420",36,"23","4","2","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.243869051086387,0.846153846153846,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"663",36,"23","4","3","3",0,0.170212765957447,0.607142857142857,0.741935483870968,0.293957884312926,0.307692307692308,"0","1","1","1","0","0",0.807692307692308,0.454545454545455,0.168188202247191
"440",1,"1","5","2","3",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.292399662142483,0.923076923076923,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.484375
"675",1,"22","5","2","3",0.433333333333333,0.127659574468085,0.464285714285714,0.32258064516129,0.231104735830372,0.923076923076923,"0","3","1","0","0","1",0.615384615384615,0.272727272727273,0.484375
"218",3,"11","5","3","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.497575289800198,0.384615384615385,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"212",3,"12","5","3","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.497575289800198,0.384615384615385,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"208",3,"18","5","3","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.347294227296557,0.384615384615385,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.364375
"430",3,"28","5","4","3",0.225925925925926,0.978723404255319,0.607142857142857,0.354838709677419,0.292399662142483,0.923076923076923,"0","1","0","1","0","0",0.634615384615385,0.212121212121212,0.168188202247191
"426",5,"13","5","2","3",0.433333333333333,0.319148936170213,0.428571428571429,0.516129032258065,0.292399662142483,0.923076923076923,"0","1","1","1","0","0",0.961538461538462,0.121212121212121,0.543269230769231
"679",5,"26","5","4","3",0.433333333333333,0.319148936170213,0.428571428571429,0.516129032258065,0.231104735830372,0.923076923076923,"0","1","1","1","0","0",0.961538461538462,0.121212121212121,0.484375
"214",7,"0","5","4","3",0.596296296296296,0,0.464285714285714,0.387096774193548,0.280938719636512,0.384615384615385,"1","1","2","1","1","0",0.230769230769231,0.151515151515152,0.0368589743589744
"435",9,"18","5","4","3",0.407407407407407,0.191489361702128,0.535714285714286,1,0.292399662142483,0.923076923076923,"0","1","2","0","0","1",0.173076923076923,0.272727272727273,0.364375
"702",10,"7","5","2","3",0.9,1,0.0714285714285714,0.032258064516129,0.231104735830372,0.923076923076923,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.364375
"220",10,"22","5","6","3",0.9,1,0.0714285714285714,0.032258064516129,0.270169511271626,0.384615384615385,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.484375
"431",10,"23","5","5","3",0.9,1,0.0714285714285714,0.032258064516129,0.292399662142483,0.923076923076923,"0","1","1","1","0","4",0.461538461538462,0.272727272727273,0.325
"205",11,"13","5","4","3",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.57434321663657,0.384615384615385,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.364375
"213",11,"13","5","4","3",0.633333333333333,0.659574468085106,0.428571428571429,0.193548387096774,0.594476320848139,0.384615384615385,"0","1","2","1","0","1",0.653846153846154,0.272727272727273,0.364375
"428",13,"10","5","2","3",0.92962962962963,0.25531914893617,0.392857142857143,0.129032258064516,0.292399662142483,0.923076923076923,"0","1","3","1","0","0",0.269230769230769,0.181818181818182,0.484375
"693",14,"10","5","2","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.231104735830372,0.923076923076923,"0","1","2","1","0","0",0.75,1,0.484375
"705",14,"10","5","6","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.231104735830372,0.923076923076923,"0","1","2","1","0","0",0.75,1,0.484375
"703",14,"23","5","4","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.231104735830372,0.923076923076923,"0","1","2","1","0","0",0.75,1,0.168188202247191
"206",14,"28","5","5","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.564396807828974,0.384615384615385,"0","1","2","1","0","0",0.75,1,0.168188202247191
"207",14,"28","5","2","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.561899283509058,0.384615384615385,"0","1","2","1","0","0",0.75,1,0.168188202247191
"211",14,"28","5","2","3",0.137037037037037,0.148936170212766,0.464285714285714,0.225806451612903,0.5406885303198,0.384615384615385,"0","1","2","1","0","0",0.75,1,0.168188202247191
"695",15,"22","5","4","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.231104735830372,0.923076923076923,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.484375
"681",15,"28","5","5","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.231104735830372,0.923076923076923,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"700",15,"28","5","5","3",0.640740740740741,0.553191489361702,0.392857142857143,0.419354838709677,0.231104735830372,0.923076923076923,"0","1","1","1","0","1",0.326923076923077,0.242424242424242,0.168188202247191
"434",17,"8","5","2","3",0.225925925925926,0.361702127659574,0.571428571428571,0.419354838709677,0.292399662142483,0.923076923076923,"0","2","2","0","1","0",0.134615384615385,0.212121212121212,0.364375
